apt_detail_id,apt_id,road_address,jibun_address,zip_code,code_sale_nm,code_heat_nm,total_household_cnt,total_building_cnt,highest_floor,use_approval_date,total_parking_cnt,builder_name,developer_name,manage_type,hallway_type,subway_time,subway_line,subway_station,educationfacility,geometry,created_at,updated_at,is_deleted
4441,4441,부산광역시 연제구 월드컵대로 196,부산광역시 연제구 거제동 18-3 거제동한일유앤아이,47521,분양,개별난방,202,2,32,2007-10-30,310,한일건설,비젼개발,위탁관리,계단식,5분이내,"3호선, 동해선",,"초등학교(거제,연동,연서) 중학교(거제여, 여명) 대학교(부산교육대)",,,,f
4442,4442,부산광역시 연제구 세병로 74,부산광역시 연제구 거제동 1515 거제동일동미라주리버,47516,분양,개별난방,220,4,32,2014-08-28,233,(주)일동,미라주 건설,위탁관리,계단식,5~10분이내,1호선,,,,,,f
4443,4443,부산광역시 연제구 거제대로136번길 30,부산광역시 연제구 거제동 1503 거제유림노르웨이숲아파트,47546,분양,개별난방,418,6,23,2007-08-10,384,유림건설,부산도시공사,위탁관리,계단식,5분이내,"1호선, 3호선",시청,초등학교(양정) 중학교(거성) 고등학교(계성정보고),,,,f
4444,4444,부산광역시 연제구 중앙대로1226번길 4,부산광역시 연제구 거제동 129-1 거제한양아파트,47513,분양,개별난방,336,4,14,1985-07-26,0,한양건설,한양건설,자치관리,계단식,5분이내,1호선,,초등학교(부산교대부속초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4445,4445,부산광역시 연제구 월드컵대로 343,부산광역시 연제구 거제동 1288-3 대우그린타워아파트,47527,분양,개별난방,336,5,20,1993-02-27,87,(주)대우건설,직장주택조합,위탁관리,계단식,10~15분이내,3호선,,초등학교(창신초등학교) 중학교(거제여자중학교),,,,f
4509,4509,부산광역시 연제구 온천천남로 110,부산광역시 연제구 연산동 387-1 연산한양아파트,47566,분양,개별난방,1452,14,15,1981-11-06,0,(주)한양,(주)한양,위탁관리,혼합식,,,,초등학교(연천초등학교) 중학교(연천중학교) 대학교(부산경상대학교),,,,f
4446,4446,부산광역시 연제구 월드컵대로 266,부산광역시 연제구 거제동 1510 거제동롯데캐슬피렌체,47509,분양,개별난방,364,3,36,2011-01-24,768,(주)롯데건설,대한토지신탁,위탁관리,계단식,5분이내,3호선,,"초등학교(남문초등학교) 중학교(여명중학교, 거제여중, 이사벨중학교) 고등학교(동인고, 동래고) 대학교(부산교육대학교)",,,,f
4447,4447,부산광역시 연제구 아시아드대로22번길 36,부산광역시 연제구 거제동 1506 아시아드푸르지오,47526,분양,개별난방,478,6,27,2010-12-27,723,(주)대우건설,하나다올신탁,위탁관리,계단식,5분이내,"3호선, 동해선",거제역,초등학교(창신초등학교) 중학교(여명중학교) 고등학교(브니엘고등학교) 대학교(부산교육대학교),,,,f
4448,4448,부산광역시 연제구 아시아드대로28번길 9,부산광역시 연제구 거제동 917-1 거제대우아파트,47526,분양,개별난방,412,5,25,1993-09-17,70,(주)대우,(주)대우,위탁관리,혼합식,5~10분이내,"3호선, 동해선",,초등학교(창신초등학교) 중학교(거제여자중학교),,,,f
4449,4449,부산광역시 연제구 거제대로214번길 6,부산광역시 연제구 거제동 38-45 거제경남아파트,47537,분양,개별난방,384,5,12,1984-09-18,0,경남기업 주식회사,경남기업 주식회사,자치관리,혼합식,5분이내,3호선,거제,초등학교(연제초등학교),,,,f
4450,4450,부산광역시 연제구 거제대로 198,부산광역시 연제구 거제동 840 거제현대아파트,47537,분양,개별난방,618,6,15,1986-05-28,0,현대산업개발,현대산업개발,자치관리,계단식,5~10분이내,"1호선, 3호선, 동해선",,"초등학교(거제초등학교) 중학교(거제여자중학교,거성중학교)",,,,f
4451,4451,부산광역시 연제구 법원북로 34,부산광역시 연제구 거제동 1481 거제1차현대홈타운,47508,분양,개별난방,1127,11,30,2001-07-28,1192,현대건설,현대건설,위탁관리,계단식,5분이내,3호선,,초등학교(남문초등학교) 중학교(여명중학교) 대학교(부산교육대학교),,,,f
4452,4452,부산광역시 연제구 법원북로 16,부산광역시 연제구 거제동 1479 거제2차현대홈타운아파트,47508,분양,개별난방,1110,13,28,2002-05-27,1128,현대건설,현대건설,위탁관리,계단식,5분이내,3호선,,초등학교(남문초등학교) 중학교(여명중학교) 대학교(부산교육대학교),,,,f
4453,4453,부산광역시 연제구 세병로 68,부산광역시 연제구 거제동 1466-17 온천천쌍용예가,47516,분양,개별난방,336,4,25,2006-06-02,373,쌍용건설(주),수암주택,위탁관리,계단식,5~10분이내,1호선,,초등학교(연서초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4454,4454,부산광역시 연제구 법원북로 13,부산광역시 연제구 거제동 1475 거제쌍용스윗닷홈아파트,47502,분양,개별난방,502,5,29,2002-06-01,435,(주)쌍용건설,(주)쌍용건설,위탁관리,계단식,5분이내,"3호선, 3호선","종합운동장, 종합운동장",초등학교(남문초등학교) 중학교(여명중학교) 대학교(부산교육대학교),,,,f
4455,4455,부산광역시 연제구 세병로 44,부산광역시 연제구 거제동 1467-1 거제동롯데캐슬아파트,47516,분양,개별난방,540,6,25,2001-11-29,331,(주)롯데건설,(주)롯데건설,위탁관리,계단식,5~10분이내,"1호선, 3호선",,초등학교(연서초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4456,4456,부산광역시 연제구 명륜로2번길 7,부산광역시 연제구 거제동 36-8 삼익퓨처타워,47514,분양,개별난방,313,2,34,2006-10-04,274,삼익건설(주),오복건설(주),위탁관리,계단식,5분이내,"1호선, 동해선",,초등학교(부산교대부속초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4457,4457,부산광역시 연제구 화지로 84,부산광역시 연제구 거제동 768-1 거제동유림아시아드타워,47533,분양,개별난방,408,3,25,2004-08-31,294,(주)유림건설,유림종합건설(주)거제1지구 재개발조합,위탁관리,계단식,15~20분이내,"1호선, 동해선",,초등학교(거제초등학교) 중학교(거성중학교) 고등학교(계성산업정보고등학교),,,,f
4458,4458,부산광역시 연제구 거제천로 233,부산광역시 연제구 거제동 1468-1 거제동월드메르디앙,47515,분양,개별난방,1156,10,27,2005-12-09,1868,월드건설(주),(주)월드YJD,위탁관리,계단식,5분이내,1호선,,초등학교(부산교대부속초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4459,4459,부산광역시 연제구 온천천공원길 74,부산광역시 연제구 거제동 1461-2 동래화신타운,47517,분양,개별난방,168,1,21,1995-10-31,115,(주)화신종합건설,(주)화신종합건설,자치관리,계단식,15~20분이내,"1호선, 3호선",,"초등학교(연서초등학교,안민초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교)",,,,f
4460,4460,부산광역시 연제구 명륜로 14,부산광역시 연제구 거제동 150-8 청마마이우스,47514,분양,개별난방,169,1,15,2003-12-18,0,(주)디디재테크,(주)디디재테크,위탁관리,복도식,5분이내,"1호선, 동해선",,"초등학교(부산교대부설초등학교,거학초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교)",,,,f
4461,4461,부산광역시 연제구 거제천로 255,부산광역시 연제구 거제동 1464-3 거제우성아파트,47516,분양,개별난방,197,1,24,1997-05-30,107,우성건설,우성건설,위탁관리,계단식,10~15분이내,1호선,,초등학교(연서초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4462,4462,부산광역시 연제구 중앙대로1226번길 30,부산광역시 연제구 거제동 163-1 태경선샤인아파트,47513,분양,개별난방,224,1,25,1995-02-23,121,동흥종합,태경개발,위탁관리,혼합식,5분이내,"1호선, 동해선",,초등학교(부산교대부속초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4463,4463,부산광역시 연제구 거제천로269번길 31,부산광역시 연제구 거제동 1465-3 온천천동원로얄듀크,47516,분양,개별난방,298,4,25,2005-07-26,295,(주)동원개발,21세기개발,위탁관리,계단식,5~10분이내,1호선,,초등학교(연서초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4464,4464,부산광역시 연제구 온천천공원길 4,부산광역시 연제구 거제동 139-1 벽산e-메타폴리스,47514,분양,개별난방,394,3,34,2005-09-27,254,(주)벽산엔지니어링,(주)CIT 건설,위탁관리,계단식,5분이내,1호선,,초등학교(부산교대부속초등학교) 중학교(이사벨중학교) 고등학교(이사벨고등학교) 대학교(부산교육대학교),,,,f
4465,4465,부산광역시 연제구 거제천로87번길 30,부산광역시 연제구 거제동 577-1 연제그린타워아파트,47543,분양,개별난방,332,2,20,1999-02-13,190,대광건설,대광건설,위탁관리,계단식,10~15분이내,1호선,시청,중학교(거성중학교) 고등학교(계성산업정보고등학교),,,,f
4466,4466,부산광역시 연제구 화지로 95,부산광역시 연제구 거제동 769-78 거제청구하이츠아파트,47532,분양,개별난방,170,2,15,2003-05-01,157,(주)청구,(주)청구,자치관리,계단식,15~20분이내,,,,,,,f
4517,4517,부산광역시 연제구 토곡남로 11,부산광역시 연제구 연산동 57-134 연산부전타워아파트,47588,분양,개별난방,214,2,24,1993-11-04,67,부전건설,부전건설,위탁관리,계단식,,3호선,,초등학교(배산초등학교) 중학교(토현중학교) 고등학교(남일고등학교) 대학교(부산경상대학),,,,f
4518,4518,부산광역시 연제구 토곡남로 15,부산광역시 연제구 연산동 30-1 연산동대우아파트,47588,분양,개별난방,303,2,25,2000-10-23,206,(주)대우,(주)신도시개발,위탁관리,혼합식,10~15분이내,,,초등학교(배산초등학교) 중학교(토현중학교) 고등학교(남일고등학교) 대학교(부산경상대학),,,,f
4467,4467,부산광역시 연제구 해맞이로 23,부산광역시 연제구 거제동 714-144 유림아시아드아파트,47536,분양,개별난방,1330,14,25,2001-09-22,1730,유림건설,유림종합건설(주),위탁관리,계단식,5분이내,1호선,,초등학교(거제초등학교) 중학교(거성중학교) 고등학교(계성산업정보고등학교),,,,f
4468,4468,부산광역시 연제구 아시아드대로46번길 15,부산광역시 연제구 거제동 1025 거제현대타운아파트,47525,분양,개별난방,273,3,24,1995-09-05,158,고려산업개발(주),거벌지역주택조합,위탁관리,계단식,5~10분이내,3호선,,초등학교(창신초등학교) 중학교(거제여자중학교),,,,f
4469,4469,부산광역시 연제구 종합운동장로12번길 8,부산광역시 연제구 거제동 898-1 월드마크아시아드,47501,분양,개별난방,299,2,36,2008-02-25,575,(주)대우건설,지투지개발(주),위탁관리,계단식,5분이내,3호선,,"초등학교(창신) 중학교(사직여,거제여) 고등학교(동인) 대학교(부산교육대)",,,,f
4470,4470,부산광역시 연제구 월드컵대로243번길 19,부산광역시 연제구 거제동 1029-2 거제동원아파트,47525,분양,개별난방,414,4,24,1996-10-29,195,(주)동원개발,(주)동원개발,위탁관리,계단식,5~10분이내,"3호선, 동해선",,초등학교(창신초등학교) 중학교(거제여자중학교),,,,f
4471,4471,부산광역시 연제구 월드컵대로 325,부산광역시 연제구 거제동 1272 거제아시아드삼정그린코아아파트,47527,분양,개별난방,408,3,21,2001-10-26,230,삼정건설,삼정,자치관리,계단식,10~15분이내,3호선,,초등학교(창신초등학교) 중학교(거제여자중학교),,,,f
4472,4472,부산광역시 연제구 세병로 7,부산광역시 연제구 연산동 588-1 연산하늘채엘센트로,,분양,개별난방,368,3,36,2025-08-27,,코오롱글로벌(주),새연산아파트 소규모재건축정비사업조합,위탁관리,계단식,,,,,,,,f
4473,4473,부산광역시 연제구 연제로42번길 46,부산광역시 연제구 연산동 1590-25 시청앞 행복주택1단지,,임대,개별난방,589,1,37,2025-07-21,466,GS건설(주),부산도시공사,위탁관리,복도식,,1호선,,,,,,f
4474,4474,부산광역시 연제구 과정로 320,부산광역시 연제구 연산동 309-5 월드파크4,,분양,개별난방,108,1,0,2017-10-30,35,김광수(주)월드뷰종합건설,(주)월드뷰건설,위탁관리,계단식,,,,,,,,f
4475,4475,부산광역시 연제구 연제로8번길 75,부산광역시 연제구 연산동 1637-1 동서하이빌아파트,,분양,개별난방,113,3,10,2003-10-24,70,(주)동서좋합개발,(주)동서종합개발,자치관리,계단식,5~10분이내,1호선,,"초등학교(연산) 중학교(연제) 고등학교(연제) 대학교(동의대양정,부산여자)",,,,f
4476,4476,부산광역시 연제구 월드컵대로111번길 46,부산광역시 연제구 연산동 705-5 연산역이즈,,분양,,102,1,20,2018-12-18,0,허진호 창비건설 (주),(주)이채,위탁관리,계단식,,1호선,,초등학교(연산초등학교) 중학교(연제중학교) 고등학교(연제고),,,,f
4477,4477,부산광역시 연제구 연제로 31,부산광역시 연제구 연산동 867-2 성일이안시티아파트,,분양,개별난방,105,1,21,2016-10-19,8,중외종합건설(주),그랜드에이스,위탁관리(직영+위탁),혼합식,5~10분이내,1호선,,,,,,f
4478,4478,부산광역시 연제구 신촌로 11,부산광역시 연제구 연산동 1355-6 시청역이즈팰리스1차,,분양,개별난방,130,1,1,2016-09-02,,창비건설,창비건설,위탁관리,계단식,5분이내,,,,,,,f
4479,4479,부산광역시 연제구 연산동 1135-227 연산포레서희스타힐스,부산광역시 연제구 연산동 1135-227 연산포레서희스타힐스,,분양,개별난방,612,9,24,2024-09-11,715,서희건설,부산연산지역주택조합,위탁관리,계단식,15~20분이내,"1호선, 3호선",,,,,,f
